1, OUD-B-4, 44, Baby_C, R
1, STEL-A-43, 2, B, R
1, MEISJE-A-8, 16, Baby_beak_open, R
1, PUNT-C, 4, 1, R
1, PT-1hand-5094, 4, 1, R
1, 1-A-30, 4, 1, R
1, SLAPEN-A-13, 2, B, R
1, PERSOONLIJK-2, 44, Baby_C, L
1, JA-A-148, 23, Y, R
1, PRATEN-A-83, 26, Beak_open, R
1, VADER-A-9, 4, 1, R
1, BEWUST-3, 24, Baby_O, L
1, PT-1hand-1635, 4, 1, L
1, PT-1hand:1-1996, 4, 1, L
1, DAN-B-15, 27, B_bent, R
1, MOOI-A-150, 18, T, R
1, PT-1hand-3554, 4, 1, R
1, PT-1hand-4676, 4, 1, L
1, KIND-A-71, 2, B, R
1, BEDOELEN-112, 4, 1, L
1, VOOR-D-17, 4, 1, R
1, SCHOOL-A-50, 18, T, R
1, ERKENNEN-B-2, 9, N, R
1, WASSEN-B, 17, S, R
1, PT-1hand:1-594, 4, 1, R
1, JONGEN-A-4, 26, Beak_open, R
1, DAN-A-140, 4, 1, L
1, SENSEO-B-13, 41, V_curved, R
1, NIEUW-A-69, 45, Baby_beak, R
1, PT-1hand:1-1159, 4, 1, L
1, PROBEREN-C-2, 4, 1, L
1, VAN-B-7, 2, B, R
1, VINGERSPELLEN-8, 37, C_spread, R
1, PT-1hand-789, 4, 1, L
1, PT-1hand:1-43, 4, 1, R
1, PT-1hand:1-223, 4, 1, R
1, PT-1hand:1-2254, 4, 1, R
1, DRINKEN-B-3, 44, Baby_C, R
1, JA-A-250, 23, Y, R
1, PT-1hand-2434, 4, 1, L
1, PT-1hand-2328, 4, 1, L
1, PT-1hand-2925, 4, 1, L
1, PT-1hand:1-2128, 4, 1, R
1, OUD-A-4, 17, S, R
1, PT-1hand:1-38, 4, 1, R
1, CI-A-48, 41, V_curved, R
1, PT-1hand:1-2257, 4, 1, L
1, KLOPT-A-57, 11, K, R
1, NEE-C-22, 4, 1, R
1, PT-1hand-4230, 4, 1, R
1, PT-1hand:1-434, 4, 1, R
1, PT-1hand-3837, 4, 1, R
1, PT:up-41, 4, 1, L
1, TSJECHIE-B-1, 3, C, L
1, PT-1hand-145, 4, 1, L
1, PT-1hand:1-1480, 4, 1, R
1, GRAAG-B-1, 25, 5, R
1, PT-1hand-1225, 4, 1, R
1, LIEF-B-7, 2, B, L
1, PT-1hand:1-176, 4, 1, R
1, HEBBEN-A-38, 2, B, R
1, PT-1hand:1-1093, 4, 1, L
1, PT-1hand-2666, 4, 1, R
1, PT-1hand-1684, 4, 1, L
1, DOOF-B-61, 9, N, R
1, #I-14, 10, I, R
1, JA-A-285, 23, Y, R
1, PT-1hand:1-522, 4, 1, R
1, PT-Bhand:1-25, 2, B, R
1, NIJMEGEN-B, 9, N, L
1, PT-1hand-4268, 4, 1, L
1, PT-1hand-4231, 4, 1, R
1, ALS-C-19, 22, 1_curved, R
1, DOOF-A-224, 4, 1, R
1, LEONIE-BLOEM, 1, A, R
1, PT-1hand-685, 4, 1, R
1, PT-1hand-1849, 4, 1, L
1, TELHAND+4-A-2, 30, 4, L
1, NOOD-A, 4, 1, R
1, PT-1hand:1-2739, 4, 1, L
1, HOREN-B-24, 19, V, R
1, SUBSIDIE-A, 36, Money, R
1, PT-1hand-3787, 4, 1, R
1, KUNNEN-A-1, 17, S, R
1, GA-MAAR-14, 2, B, R
1, PT-1hand-1406, 4, 1, R
1, DOEN-NIET, 17, S, R
1, PT-1hand:1-1789, 4, 1, R
1, PT-1hand:1-3, 4, 1, L
1, KUNNEN-A-389, 17, S, L
1, DOOF-C-59, 4, 1, L
1, ECHT-B-52, 9, N, R
1, BRUG-A-6, 38, B_curved, L
1, NOOT-B-1, 37, C_spread, R
1, PT-1hand:1-2690, 4, 1, L
1, BEDOELEN-56, 4, 1, R
1, OPNEMEN-A-68, 26, Beak_open, R
1, SCHAAP-D-2, 19, V, R
1, PT-1hand-1699, 4, 1, R
1, HOEFT-NIET-A-8, 18, T, R
1, VROEGER-A-67, 2, B, R
1, DENKEN-213, 4, 1, L
1, JA-A-343, 23, Y, R
1, GRAAG-C-3, 25, 5, R
1, DRINKEN-A-24, 3, C, R
1, PT-1hand:1-2506, 4, 1, L
1, #L-14, 12, L, R
1, DAN-A-80, 4, 1, R
1, WARM-B-3, 1, A, R
1, PT:down-55, 4, 1, L
1, PT-1hand-2022, 4, 1, R
1, DEVENTER-A, 36, Money, R
1, LEUK-A-34, 16, Baby_beak_open, R
1, SLAAN-B-8, 2, B, R
1, PT-1hand-1945, 4, 1, R
1, ONDERTITELING-A-1, 19, V, R
1, GELD-16, 36, Money, R
1, 1-A-175, 4, 1, L
1, IETS-A-9, 36, Money, R
1, STEL-A-51, 2, B, R
1, VER-10, 4, 1, R
1, PT-1hand-3732, 4, 1, R
1, VEEL-A-23, 23, Y, R
1, PT-1hand-507, 4, 1, L
1, PT-1hand:1-1676, 4, 1, R
1, PRETTIG-A-5, 18, T, L
1, VINGERSPELLEN-49, 37, C_spread, R
1, KUNNEN-A-89, 17, S, L
1, KIND-A-75, 2, B, R
1, PT-1hand:1-1136, 4, 1, L
1, NU-A-6, 4, 1, R
1, PT:up-9, 4, 1, L
1, SLECHT-B-4, 2, B, R
1, GEWOON-A-10, 4, 1, R
1, PT-1hand-3202, 4, 1, R
1, MEE-EENS-A-1, 9, N, R
1, PT-1hand-1065, 4, 1, R
1, #O-6, 14, O, L
1, PT-1hand:1-650, 4, 1, R
1, VAN-B-6, 2, B, L
1, PT-1hand:1-1859, 4, 1, L
1, TELHAND, 17, S, L
1, CI-A-5, 41, V_curved, R
1, SENSEO-A-34, 41, V_curved, L
1, VANDAAR-A-16, 27, B_bent, R
1, PT-1hand-1645, 4, 1, L
1, MEER-A-75, 4, 1, R
1, PRATEN-A-18, 26, Beak_open, R
1, SENSEO-J-1, 42, Beak, L
1, PT-1hand:1-1237, 4, 1, R
1, PT-1hand:1-2323, 4, 1, L
1, KIJKEN-A-170, 19, V, R
1, PT-1hand-515, 4, 1, R
1, PT-1hand-3173, 4, 1, L
1, BEEN-B-1, 2, B, L
1, MEER-A-101, 4, 1, R
1, PT-1hand-2998, 4, 1, L
1, GOED-A-250, 1, A, L
1, DOOF-B-111, 9, N, L
1, 1-A-82, 4, 1, L
1, PT-1hand:1-1545, 4, 1, R
1, GOED-A-33, 1, A, R
1, OPNEMEN-A-5, 26, Beak_open, R
1, DOKTER-C, 40, Beak_spread, L
1, CLUB-A, 37, C_spread, R
1, PT-1hand-1832, 4, 1, L
1, PT-1hand:1-559, 4, 1, R
1, ERG-A-29, 18, T, R
1, PT-1hand-1348, 4, 1, L
1, NIET-A-198, 4, 1, R
1, 2-A-98, 19, V, R
1, ERG-A-79, 18, T, R
1, PT-1hand:1-1302, 4, 1, R
1, PT-1hand-3679, 4, 1, R
1, KUNNEN-A-207, 17, S, R
1, NAAM-H-1, 9, N, R
1, PT-1hand-5009, 4, 1, L
1, PT-1hand-204, 4, 1, L
1, KRACHT-4, 17, S, R
1, PT-1hand-2684, 4, 1, R
1, HEBBEN-C-3, 25, 5, R
1, RUIMTE-A-84, 25, 5, R
1, DOOF-B-80, 9, N, R
1, VEEL-A-5, 23, Y, R
1, NIET-A-123, 4, 1, L
1, NU-A-162, 4, 1, R
1, PT-1hand:1-2040, 4, 1, R
1, DENKEN-148, 4, 1, R
1, GOED-A-194, 1, A, R
1, PT-1hand-4365, 4, 1, L
1, VERGETEN-A-4, 14, O, L
1, SLAAN-C-15, 17, S, L
1, PT-1hand-4324, 4, 1, R
1, PT-1hand:1-2335, 4, 1, R
1, DORP-1, 44, Baby_C, R
1, PT-1hand-3074, 4, 1, L
1, NU-A-61, 4, 1, L
1, NAAM-A-11, 44, Baby_C, R
1, PT-1hand-5000, 4, 1, L
1, DOOF-B-36, 9, N, R
1, PT-1hand:1-2099, 4, 1, R
1, KUNNEN-A-45, 17, S, R
1, WAT-C-10, 2, B, L
1, MOOI-A-49, 18, T, R
1, 1-A-36, 4, 1, R
1, IDEE-25, 4, 1, R
1, OESTER-B-1, 37, C_spread, R
1, PT-1hand-1188, 4, 1, R
1, AFSPRAAK-C, 18, T, R
1, ERBIJ-B-8, 3, C, L
1, DOOF-A-205, 4, 1, R
1, DENKEN-25, 4, 1, R
1, PT-1hand-4234, 4, 1, R
1, BEWUST-12, 24, Baby_O, R
1, VROEGER-A-82, 2, B, L
1, PT-1hand:1-2543, 4, 1, L
1, KOPSTOOT, 17, S, R
1, WEG-B-8, 2, B, L
1, PAKKEN-A-47, 25, 5, L
1, PT-1hand-565, 4, 1, L
1, GELUK-A-2, 2, B, R
1, NIET-A-201, 4, 1, R
1, VAN-A-30, 2, B, L
1, PT-1hand-2855, 4, 1, R
1, PT-1hand-4364, 4, 1, R
1, PT-1hand:1-84, 4, 1, L
1, BLIND-A-17, 16, Baby_beak_open, R
1, PT-1hand:1-658, 4, 1, R
1, DUITSLAND-A-10, 4, 1, L
1, HOOFD-B-2, 4, 1, L
1, DOOF-B-10, 9, N, R
1, DOKTER-A-11, 41, V_curved, R
1, PERSOON-A-8, 44, Baby_C, R
1, PT-1hand-2074, 4, 1, R
1, BIOSCOOP, 3, C, L
1, PT-1hand:1-932, 4, 1, R
1, PT-1hand-1117, 4, 1, L
1, WAT-A-59, 4, 1, L
1, LEUK-A-114, 16, Baby_beak_open, R
1, DOOF-B-23, 9, N, L
1, COLLEGA-1, 3, C, R
1, PRATEN-A-22, 26, Beak_open, L
1, QATAR-1, 4, 1, L
1, PT-1hand-601, 4, 1, R
1, DOOR-B-4, 4, 1, R
1, SLECHT-B, 2, B, R
1, KOMEN-B-33, 2, B, L
1, HEBBEN-C-8, 25, 5, R
1, HOREN-A-243, 4, 1, R
1, ROOD-6, 4, 1, R
1, PT-1hand-2683, 4, 1, R
1, MOOI-A-39, 18, T, L
1, PT-1hand-1477, 4, 1, R
1, GRONINGEN-22, 37, C_spread, R
1, CI-A-30, 41, V_curved, R
1, TIJD-B-1, 4, 1, R
1, KUNNEN-A-209, 17, S, R
1, PT-1hand:1-867, 4, 1, R
1, PT-1hand-4669, 4, 1, L
1, AF-B, 24, Baby_O, R
1, HOUDEN-VAN, 2, B, L
1, PT-1hand-1334, 4, 1, R
1, PT-1hand-506, 4, 1, R
1, PT-1hand-3967, 4, 1, R
1, GOOIEN-A-14, 17, S, L
1, PT-1hand:1-2378, 4, 1, L
1, KLOPT-A-31, 11, K, R
1, PT-1hand:1-2664, 4, 1, L
1, PT-1hand-169, 4, 1, R
1, PT-1hand:1-2214, 4, 1, R
1, PT-1hand-390, 4, 1, L
1, PT-1hand-3559, 4, 1, R
1, MOOI-A-56, 18, T, R
1, PT-1hand:1-1531, 4, 1, R
1, JONGEN-A-21, 26, Beak_open, L
1, FILM-14, 36, Money, R
1, PT-1hand:1-1574, 4, 1, L
1, GEERT-WILDERS-B-1, 37, C_spread, L
1, FOEI-2, 4, 1, L
1, PT-1hand-4829, 4, 1, R
1, GELD-22, 36, Money, R
1, PT-1hand-4512, 4, 1, L
1, JA-A-390, 23, Y, R
1, NIEUW-A-15, 45, Baby_beak, R
1, GEWOON-B-4, 19, V, R
1, KLOPT-A-46, 11, K, R
1, KRACHT-85, 17, S, R
1, PT:down-19, 4, 1, R
1, PT-1hand-2793, 4, 1, L
1, PT-1hand:1-2708, 4, 1, L
1, WAAR-C, 21, W, R
1, NU-A-177, 4, 1, L
1, KUNNEN-A-211, 17, S, L
1, PT-1hand:1-1036, 4, 1, L
1, ACHTER-A-10, 1, A, R
1, PT-1hand-1035, 4, 1, R
1, MENS-68, 27, B_bent, L
1, PT-1hand:1-1138, 4, 1, L
1, PT-1hand:1-904, 4, 1, R
1, JA-A-399, 23, Y, L
1, PT-1hand-2186, 4, 1, R
1, HAND-SCHUDDEN-A-1, 17, S, L
1, KIJKEN-A-232, 19, V, R
1, JA-A-333, 23, Y, R
1, NIEUW-A-37, 45, Baby_beak, R
1, PT-1hand-3638, 4, 1, R
1, KUNNEN-A-361, 17, S, R
1, KOMEN-A-108, 4, 1, R
1, VAKANTIE-10, 2, B, R
1, MEER-A-16, 4, 1, R
1, KUNNEN-A-69, 17, S, R
1, SENSEO-A-23, 41, V_curved, R
1, JA-A-288, 23, Y, R
1, TANDENPOETSEN-B, 4, 1, R
1, LEEFTIJD, 27, B_bent, R
1, KOMEN-A-96, 4, 1, R
1, DENKEN-181, 4, 1, R
1, NIEUW-B-34, 23, Y, R
1, PT-1hand-1436, 4, 1, R
1, PT-1hand-1773, 4, 1, R
1, DRINKEN-A-30, 3, C, R
1, PT-1hand-2444, 4, 1, L
1, PT-1hand:1-1795, 4, 1, R
1, GOED-A-289, 1, A, R
1, OMA-B-12, 17, S, L
1, BEDANKEN-A-6, 2, B, R
1, BOOS-A-18, 37, C_spread, R
1, KOMEN-A-20, 4, 1, R
1, PT-1hand:1-2714, 4, 1, R
1, 1-A-177, 4, 1, R
1, HOREN-A-17, 4, 1, R
1, PT-1hand-885, 4, 1, R
1, PT-1hand-593, 4, 1, R
1, DAG-16, 4, 1, R
1, GEEL-B-1, 14, O, L
1, PT-1hand-2078, 4, 1, R
1, OP-A-22, 37, C_spread, R
1, KIJKEN-A-66, 19, V, R
1, PT-1hand-365, 4, 1, L
1, LOGOPEDIE-A-28, 27, B_bent, L
1, KUNNEN-A-255, 17, S, R
1, PT-1hand-2895, 4, 1, R
1, PT-1hand-1282, 4, 1, L
1, IEDEREEN-B-2, 10, I, R
1, PT-1hand:1-2710, 4, 1, R
1, PT-1hand-3965, 4, 1, L
1, PT-1hand-1215, 4, 1, L
1, PT-1hand-2429, 4, 1, R
1, GEVEN-C-3, 42, Beak, R
1, ACHTER-A-7, 1, A, L
1, JA-A-254, 23, Y, R
1, PT-1hand:1-2582, 4, 1, L
1, PAS-B-3, 36, Money, R
1, PT-1hand:1-1777, 4, 1, L
1, JA-A-95, 23, Y, R
1, MEER-B-3, 25, 5, R
1, PT-1hand-4294, 4, 1, R
1, PT-1hand-2163, 4, 1, R
1, KIJKEN-A-262, 19, V, R
1, NIET-A-84, 4, 1, L
1, PT-1hand-5023, 4, 1, R
1, STEM-A-7, 4, 1, R
1, PT-1hand:1-2053, 4, 1, R
1, PT-1hand-5042, 4, 1, R
1, PT-1hand-4001, 4, 1, L
1, NAAST-1, 2, B, L
1, HOREN-A-132, 4, 1, R
1, EVEN-DENKEN-D-37, 2, B, L
1, DOOF-C-23, 4, 1, R
1, JA-A-130, 23, Y, L
1, IEDEREEN-B, 10, I, R
1, GEWOON-A-50, 4, 1, L
1, PT-1hand:1-275, 4, 1, R
1, JOEGOSLAVIE-A-1, 2, B, L
1, ABORTUS-A-8, 17, S, R
1, EIGENLIJK-34, 25, 5, L
1, KUNNEN-A-46, 17, S, L
1, NAAST-10, 2, B, R
1, PT-1hand-3499, 4, 1, R
1, OMDAT-A-46, 17, S, R
1, ERG-A-5, 18, T, R
1, SCHUUR, 36, Money, R
1, KIJKEN-A-9, 19, V, R
1, 1-A-157, 4, 1, R
1, PT-1hand-3264, 4, 1, R
1, PT-1hand:1-1794, 4, 1, L
1, PT-1hand-4505, 4, 1, R
1, KIND-A-80, 2, B, R
1, MAANDAG-A-7, 2, B, R
1, BUITEN-A-5, 2, B, L
1, MEER-B-2, 25, 5, R
1, ALLEEN-A-15, 4, 1, R
1, PT-1hand-3873, 4, 1, L
1, ORAAL-A-5, 41, V_curved, R
1, PT-1hand:1-465, 4, 1, L
1, NU-A-124, 4, 1, R
1, PT-1hand-437, 4, 1, R
1, BUITEN-A-16, 2, B, R
1, VOS-B-4, 42, Beak, L
1, BOVEN-1, 27, B_bent, L
1, MISSELIJK-2, 25, 5, R
1, KIJKEN-A-265, 19, V, R
1, LOGISCH-6, 22, 1_curved, R
1, OPLETTEN-A, 4, 1, R
1, ECHT-B-5, 9, N, R
1, WATER-A-8, 25, 5, R
1, KIJKEN-A-128, 19, V, R
1, PT:up-15, 4, 1, L
1, PT-1hand-2587, 4, 1, R
1, PT-1hand:1-74, 4, 1, L
1, NOG-NIET, 12, L, R
1, SLECHT-A-2, 1, A, R
1, PT-1hand:1-2051, 4, 1, R
1, GEZICHT-A-5, 4, 1, R
1, OUD-B-2, 44, Baby_C, R
1, GOED-A-132, 1, A, R
1, 3-B-10, 29, 3, R
1, PT-1hand-973, 4, 1, L
1, KUNNEN-A-353, 17, S, R
1, JA-A-408, 23, Y, R
1, PT-1hand-3161, 4, 1, R
1, WAT-A-40, 4, 1, L
1, PT-1hand-4495, 4, 1, L
1, DAN-A-153, 4, 1, R
1, PT-1hand:1-1928, 4, 1, R
1, PT-1hand-692, 4, 1, R
1, KIJKEN-A-72, 19, V, R
1, PT-1hand:1-1114, 4, 1, L
1, PT-1hand-1602, 4, 1, L
1, VINDEN-A-52, 2, B, R
1, PT-1hand:1-164, 4, 1, R
1, VEEL-A-17, 23, Y, L
1, CONTROLEREN-A, 9, N, R
1, PT-1hand-3948, 4, 1, L
1, ECHT-B-26, 9, N, R
1, OP-A, 37, C_spread, R
1, PT-1hand-3481, 4, 1, R
1, NIET-A-137, 4, 1, R
1, 1-A-67, 4, 1, L
1, PB-5, 2, B, L
1, MOETEN-A-47, 4, 1, L
1, PT-1hand-4492, 4, 1, R
1, KUNNEN-A-49, 17, S, L
1, PT-1hand:1-2157, 4, 1, R
1, HOREN-A-86, 4, 1, R
1, MOETEN-A-23, 4, 1, R
1, PT-1hand-4939, 4, 1, R
1, PT-1hand-3125, 4, 1, L
1, LIEF-A-3, 27, B_bent, R
1, PT-1hand:1-2243, 4, 1, R
1, PT-1hand:1-1865, 4, 1, R
1, PT-1hand:1-793, 4, 1, L
1, JA-A-18, 23, Y, R
1, PT-1hand:1-2325, 4, 1, R
1, PT-1hand:1-827, 4, 1, R
1, MEISJE-B, 2, B, L
1, PT-1hand-569, 4, 1, R
1, POES-C-27, 45, Baby_beak, L
1, EVEN-DENKEN-A-3, 4, 1, L
1, KOMEN-A-145, 4, 1, L
1, ANDERS-A-18, 1, A, R
1, FOUT-B-4, 4, 1, L
1, JA-A-173, 23, Y, L
1, SLAAN-A-5, 36, Money, R
1, VAN-A-61, 2, B, L
1, MUIS-C-4, 4, 1, R
1, RIJK-A-2, 24, Baby_O, R
1, DAN-A-92, 4, 1, R
1, TOESLAG-B, 36, Money, R
1, HOREN-A-6, 4, 1, L
1, ECHT-B-28, 9, N, L
1, 1-A-171, 4, 1, L
1, KOMEN-A-123, 4, 1, R
1, PT-1hand:1-1343, 4, 1, R
1, PT-1hand-1601, 4, 1, R
1, PT-1hand-4489, 4, 1, R
1, PET-A-4, 36, Money, R
1, OPERATIE-5, 1, A, L
1, PT-1hand-3504, 4, 1, L
1, KUNNEN-A-217, 17, S, R
1, PT-1hand:1-1565, 4, 1, L
1, PROBEREN-A-15, 9, N, L
1, PT-1hand-1184, 4, 1, R
1, PT-1hand-4105, 4, 1, L
1, DINSDAG-A-1, 2, B, R
1, DOKTER-B, 18, T, R
1, MENS-48, 27, B_bent, L
1, PT-1hand:1-2231, 4, 1, R
1, PT-1hand:1-2000, 4, 1, R
1, PT-1hand-726, 4, 1, R
1, BULT-A, 4, 1, R
1, HEBBEN-A-134, 2, B, L
1, PT-1hand:1-2702, 4, 1, R
1, ALS-B-20, 23, Y, L
1, PT-1hand-4104, 4, 1, R
1, JA-A-356, 23, Y, R
1, KUNNEN-A-60, 17, S, R
1, PT-1hand-2021, 4, 1, L
1, KLEIN-A-31, 1, A, L
1, 1-A-213, 4, 1, R
1, VROEGER-A-19, 2, B, R
1, REGIO-B-22, 37, C_spread, L
1, GOED-A-164, 1, A, R
1, GOED-A-375, 1, A, R
1, PT-1hand:1-1298, 4, 1, R
1, PT-1hand-1865, 4, 1, R
1, BUITENLAND-9, 2, B, R
1, PT-1hand:1-1217, 4, 1, L
1, JA-A-123, 23, Y, R
1, KOMEN-A-88, 4, 1, R
1, PT-1hand:1-22, 4, 1, R
1, PERSOONLIJK, 44, Baby_C, R
1, KIJKEN-A-235, 19, V, R
1, PT-1hand-3829, 4, 1, R
1, PT-1hand-3849, 4, 1, R
1, MENING-A, 37, C_spread, L
1, TAPAS-A, 37, C_spread, R
1, SAAI-A-9, 37, C_spread, R
1, NIEUW-A-3, 45, Baby_beak, L
1, MOUNIA-EL-ALAOUI-ISMAILI, 13, M, R
1, KINKHOEST-1, 17, S, L
1, GEEL-A-1, 38, B_curved, R
1, HALLO-A, 2, B, R
1, PRATEN-A-58, 26, Beak_open, L
1, KLEIN-B-57, 10, I, R
1, SENSEO-A-37, 41, V_curved, R
1, PT-1hand-2510, 4, 1, R
1, PRATEN-C-18, 18, T, L
1, HOREN-A-9, 4, 1, R
1, SLAGER-A-2, 1, A, L
1, PT-1hand:1-2236, 4, 1, R
1, PT-1hand:1-1768, 4, 1, L
1, OUD-D-13, 17, S, R
1, POWERPOINT-1, 14, O, L
1, GOED-A-249, 1, A, R
1, NOG-A-2, 9, N, L
1, PT-1hand-2905, 4, 1, R
1, PT-1hand-343, 4, 1, R
1, HOUDEN-VAN-2, 2, B, L
1, PT-1hand-5040, 4, 1, R
1, DENKEN-94, 4, 1, L
1, NIET-A-30, 4, 1, R
1, KOMEN-A-56, 4, 1, L
1, TELHAND+3-B-7, 29, 3, L
1, JA-A-5, 23, Y, R
1, MEE-24, 17, S, R
1, KLEIN-B-69, 10, I, L
1, NIEUWSGIERIG-8, 41, V_curved, R
1, PT-1hand-2354, 4, 1, L
1, VERWARD-A-9, 25, 5, L
1, PT-1hand-928, 4, 1, L
1, PT-1hand:1-601, 4, 1, R
1, MOETEN-A-54, 4, 1, R
1, PERSOON-A-6, 44, Baby_C, R
1, PT-1hand-2241, 4, 1, L
1, RUIMTE-A-78, 25, 5, R
1, DAN-A-138, 4, 1, R
1, PT-1hand-253, 4, 1, R
1, VERGETEN-A-7, 14, O, R
1, PT-1hand-2277, 4, 1, L
1, HOREN-A-84, 4, 1, R
1, HEBBEN-A-156, 2, B, R
1, MEER-A-104, 4, 1, L
1, PT-1hand-3997, 4, 1, R
1, NIET-A-116, 4, 1, R
1, PT-1hand-3587, 4, 1, R
1, MENING-A-1, 37, C_spread, L
1, OOK-A-46, 2, B, R
1, MEER-A-85, 4, 1, R
1, SLAAN-C-6, 17, S, R
1, POLITIE-A-1, 2, B, R
1, 1-A-154, 4, 1, R
1, ELEKTRICITEIT-A-5, 4, 1, L
1, PT-1hand-4933, 4, 1, R
1, DOOF-B-101, 9, N, R
1, GOOIEN-A-4, 17, S, R
1, EIGENLIJK-14, 25, 5, R
1, GEWOON-A-85, 4, 1, R
1, PT-1hand-682, 4, 1, L
1, TELHAND+3-B-4, 29, 3, L
1, ONDERWERP-D, 36, Money, R
1, KIJKEN-A-10, 19, V, R
1, DOOF-A-174, 4, 1, R
1, NU-A-106, 4, 1, L
1, DRONGO-FESTIVAL, 19, V, R
1, PT-1hand-1347, 4, 1, L
1, PT-1hand-165, 4, 1, L
1, PT-1hand:1-2718, 4, 1, R
1, KRIJGEN-C-7, 42, Beak, R
1, HEBBEN-A-162, 2, B, R
1, TWEEEN-A-23, 19, V, R
1, PIJN-A-4, 25, 5, L
1, TELHAND+1-B-9, 4, 1, L
1, EERST-26, 4, 1, L
1, INSTEKEN-C-3, 42, Beak, R
1, MOOI-A-47, 18, T, L
1, DAN-A-162, 4, 1, R
1, TE-LAAT-C-1, 22, 1_curved, R
1, ONSCHULDIG-2, 18, T, L
1, OMDAT-A-10, 17, S, R
1, TWEEEN-A-47, 19, V, R
1, PT-1hand:1-2404, 4, 1, R
1, VOORDEEL-A-9, 18, T, R
1, PT-1hand:1-172, 4, 1, R
1, ROEPEN-A-42, 27, B_bent, L
1, DOOF-B-105, 9, N, L
1, VROEGER-A-66, 2, B, R
1, PT:up-13, 4, 1, R
1, #S-5, 17, S, L
1, OP-A-11, 37, C_spread, R
1, JA-A-189, 23, Y, R
1, LEUK-A-46, 16, Baby_beak_open, R
1, KERMIS-A-1, 4, 1, L
1, MOORD-C, 4, 1, R
1, PT-1hand-2927, 4, 1, L
1, DAN-A-49, 4, 1, R
1, HOMO-C-1, 17, S, R
1, DOOD-A-4, 27, B_bent, R
1, PT-1hand:1-2343, 4, 1, R
1, PT-1hand:1-270, 4, 1, R
1, PT-1hand-159, 4, 1, R
1, PT-1hand-567, 4, 1, R
1, HOREN-A-145, 4, 1, R
1, NEE-C-2, 4, 1, R
1, PT-1hand:1-2125, 4, 1, L
1, TWEEEN-A-27, 19, V, L
1, BESTEMPELEN-A, 17, S, R
1, ALLEEN-A-16, 4, 1, R
1, EVEN-DENKEN-D-57, 2, B, R
1, OM-20, 4, 1, L
1, PT-1hand-3368, 4, 1, R
1, BEDOELEN-122, 4, 1, R
1, JA-A-32, 23, Y, R
1, PT-1hand:1-1543, 4, 1, L
1, NAAST-16, 2, B, R
1, MOETEN-A-70, 4, 1, R
1, STOREN-5, 19, V, R
1, VINGERSPELLEN-37, 37, C_spread, R
1, PT-1hand-1, 4, 1, L
1, DOOF-B-77, 9, N, R
1, MAN-A-28, 26, Beak_open, L
1, DARMEN-B, 44, Baby_C, R
1, KOMEN-A-6, 4, 1, L
1, IETS-A-6, 36, Money, R
1, PT-1hand-708, 4, 1, L
1, PT-1hand:1-2045, 4, 1, L
1, PATROON-A-1, 45, Baby_beak, R
1, SENSEO-B-24, 41, V_curved, R
1, AARDBEI, 18, T, L
1, PT-1hand:1-2181, 4, 1, L
1, AAN-JOU-23, 2, B, L
1, NEE-B-31, 25, 5, R
1, PT-1hand:1-2638, 4, 1, R
1, DRINKEN-A-34, 3, C, R
1, AFHANKELIJK-D-2, 4, 1, L
1, CLUB-A-6, 37, C_spread, L
1, LANG-A-14, 2, B, R
1, 1-A-144, 4, 1, R
1, VERDER-A, 2, B, L
1, PT-1hand:1-417, 4, 1, R
1, PT-1hand-3205, 4, 1, R
1, PT-1hand-1829, 4, 1, L
1, BEDOELEN-42, 4, 1, L
1, GEWOON-A-73, 4, 1, R
1, NIEUW-B-62, 23, Y, L
1, 1-A-235, 4, 1, R
1, PT-1hand-5044, 4, 1, R
1, PT-1hand-707, 4, 1, L
1, TWEEEN-C-1, 4, 1, R
1, OP-A-12, 37, C_spread, L
1, PT-1hand:1-2647, 4, 1, R
1, PT-1hand-1260, 4, 1, L
1, VROEGER-A-60, 2, B, R
1, 20-A-4, 19, V, R
1, PT-1hand-3408, 4, 1, R
1, NIEUW-A-7, 45, Baby_beak, R
1, NOG-B-5, 4, 1, L
1, PT-1hand-1437, 4, 1, L
1, PT-1hand-3065, 4, 1, R
1, MSN-A-1, 13, M, L
1, PT-1hand-3451, 4, 1, R
1, KIJKEN-A-182, 19, V, L
1, KUNNEN-A-247, 17, S, R
1, GOOIEN-G-1, 17, S, L
1, NIEUW-A-46, 45, Baby_beak, R
1, PT-1hand:1-842, 4, 1, L
1, KUNNEN-A-372, 17, S, L
1, OUD-B-27, 44, Baby_C, R
1, KRACHT-68, 17, S, L
1, JA-A-368, 23, Y, R
1, PT-1hand-1293, 4, 1, L
1, PT:up-14, 4, 1, R
1, PT-1hand-1841, 4, 1, L
1, BUITENLAND-1, 2, B, R
1, PT-1hand-1936, 4, 1, L
1, GOED-A-29, 1, A, R
1, PT-1hand-4152, 4, 1, R
1, HEBBEN-B-6, 26, Beak_open, L
1, GRONINGEN-6, 37, C_spread, R
1, DOOF-A-103, 4, 1, L
1, ALS-B-32, 23, Y, R
1, LENZEN-A, 43, 5m, R
1, UITSTAPPEN-3, 41, V_curved, R
1, ZWAARD, 17, S, R
1, PT-1hand:1-2135, 4, 1, L
1, NEUSGATEN, 41, V_curved, L
1, JA-A-367, 23, Y, R
1, VAN-A-8, 2, B, R
1, SENSEO-B-3, 41, V_curved, R
1, GOED-A-243, 1, A, L
